0,0.0
1,0.02
2,0.04
3,0.04
4,0.04
5,0.06
6,0.06
7,0.07
8,0.1
9,0.11
10,0.13
11,0.15
12,0.18
13,0.19
14,0.22
15,0.24
16,0.25
17,0.29
18,0.31
19,0.34
20,0.38
21,0.41
22,0.46
23,0.48
24,0.54
25,0.58
26,0.62
27,0.66
28,0.68
29,0.74
30,0.77
31,0.86
32,0.9
33,0.95
34,1.0
35,1.03
36,1.1
37,1.14
38,1.21
39,1.26
40,1.31
41,1.37
42,1.4
43,1.49
44,1.53
45,1.62
46,1.68
47,1.74
48,1.79
49,1.82
50,1.89
51,1.93
52,2.01
